R/E2,E2-031,VOID,w2/four-port/all_reduce/262144;w8/four-port/all_reduce/262144,,four-port,,262144,,,1.020181061176731,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E2,E2-032,VOID,w2/four-port/all_reduce/393216;w8/four-port/all_reduce/393216,,four-port,,393216,,,0.8451078939772997,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E2,E2-033,VOID,w2/four-port/all_reduce/524288;w8/four-port/all_reduce/524288,,four-port,,524288,,,0.7115635320164752,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E2,E2-034,VOID,w2/four-port/all_reduce/786432;w8/four-port/all_reduce/786432,,four-port,,786432,,,0.1971650592598379,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E2,E2-035,VOID,w2/four-port/all_reduce/1048576;w8/four-port/all_reduce/1048576,,four-port,,1048576,,,0.40037372034065083,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E2,E2-036,VOID,w2/four-port/all_reduce/1572864;w8/four-port/all_reduce/1572864,,four-port,,1572864,,,0.3634616896646617,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E2,E2-037,VOID,w2/four-port/all_reduce/2097152;w8/four-port/all_reduce/2097152,,four-port,,2097152,,,0.3633910023282062,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E2,E2-038,VOID,w2/four-port/all_reduce/3145728;w8/four-port/all_reduce/3145728,,four-port,,3145728,,,0.34911025372029775,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E2,E2-039,VOID,w2/four-port/all_reduce/4194304;w8/four-port/all_reduce/4194304,,four-port,,4194304,,,0.3336460336879217,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E2,E2-040,VOID,w2/four-port/all_reduce/8388608;w8/four-port/all_reduce/8388608,,four-port,,8388608,,,0.2751277227615055,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E2,E2-041,VOID,w2/four-port/all_reduce/16777216;w8/four-port/all_reduce/16777216,,four-port,,16777216,,,0.277901227102109,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E2,E2-042,VOID,w2/four-port/all_reduce/33554432;w8/four-port/all_reduce/33554432,,four-port,,33554432,,,0.2768823712832988,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E2,E2-043,VOID,w2/four-port/all_reduce/67108864;w8/four-port/all_reduce/67108864,,four-port,,67108864,,,0.27961117363933224,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E2,E2-044,VOID,w2/four-port/all_reduce/134217728;w8/four-port/all_reduce/134217728,,four-port,,134217728,,,0.2806914873920662,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E3,E3-001,VOID,w8/one-port/all_gather/33554432;w8/four-port/all_gather/33554432,,,all_gather,33554432,,,0.8969467224014284,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E3,E3-002,VOID,w8/one-port/all_gather/67108864;w8/four-port/all_gather/67108864,,,all_gather,67108864,,,0.9004518528509228,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E3,E3-003,VOID,w8/one-port/all_gather/134217728;w8/four-port/all_gather/134217728,,,all_gather,134217728,,,0.8982407444119771,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E3,E3-004,VOID,w8/one-port/reduce_scatter/33554432;w8/four-port/reduce_scatter/33554432,,,reduce_scatter,33554432,,,0.9989415003558849,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E3,E3-005,VOID,w8/one-port/reduce_scatter/67108864;w8/four-port/reduce_scatter/67108864,,,reduce_scatter,67108864,,,0.9695113742628656,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E3,E3-006,VOID,w8/one-port/reduce_scatter/134217728;w8/four-port/reduce_scatter/134217728,,,reduce_scatter,134217728,,,0.9643341895296292,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E3,E3-007,VOID,w8/one-port/all_reduce/33554432;w8/four-port/all_reduce/33554432,,,all_reduce,33554432,,,1.8847690683920777,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E3,E3-008,VOID,w8/one-port/all_reduce/67108864;w8/four-port/all_reduce/67108864,,,all_reduce,67108864,,,1.8735751449817932,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E3,E3-009,VOID,w8/one-port/all_reduce/134217728;w8/four-port/all_reduce/134217728,,,all_reduce,134217728,,,1.8849486559623938,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E3,E3-010,VOID,w8/one-port/all_to_allv/33554432;w8/four-port/all_to_allv/33554432,,,all_to_allv,33554432,,,0.9769281144981758,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E3,E3-011,VOID,w8/one-port/all_to_allv/67108864;w8/four-port/all_to_allv/67108864,,,all_to_allv,67108864,,,0.9641375418573559,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E3,E3-012,VOID,w8/one-port/all_to_allv/134217728;w8/four-port/all_to_allv/134217728,,,all_to_allv,134217728,,,0.8447335339725776,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E4,E4-001,VOID,w2/one-port/all_reduce/8,,,,,,,1.6333257342485883,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E4,E4-002,VOID,w2/four-port/all_reduce/8,,,,,,,1.504778218291071,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E4,E4-003,VOID,w8/one-port/all_reduce/8,,,,,,,1.3875172278007482,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E4,E4-004,VOID,w8/four-port/all_reduce/8,,,,,,,1.410986414648553,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E4,E4-005,VOID,w8/one-port/all_to_allv/8,,,,,,,1.281732642948611,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
R/E4,E4-006,VOID,w8/four-port/all_to_allv/8,,,,,,,1.4075719614720783,,,FG-2 contradicted the declared concentration at attempt scope; the frozen rule voids the consumed cells and forbids relabeling
L,L-001,PASS,w2/four-port/all_gather/8,2,four-port,all_gather,8,62327.0,90052.8,62327.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-002,PASS,w2/four-port/all_gather/64,2,four-port,all_gather,64,63409.0,89398.0,63409.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-003,PASS,w2/four-port/all_gather/512,2,four-port,all_gather,512,71063.0,98416.4,11843.833333333334,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-004,PASS,w2/four-port/all_gather/4096,2,four-port,all_gather,4096,77295.0,108726.0,1885.2439024390244,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-005,PASS,w2/four-port/all_gather/16384,2,four-port,all_gather,16384,109666.0,139359.0,668.6951219512196,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-006,PASS,w2/four-port/all_gather/65536,2,four-port,all_gather,65536,179697.0,215594.8,273.9283536585366,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-007,PASS,w2/four-port/all_gather/131072,2,four-port,all_gather,131072,301155.0,362289.39999999997,229.71395881006865,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-008,PASS,w2/four-port/all_gather/196608,2,four-port,all_gather,196608,428784.0,488225.8,217.98881545500763,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-009,PASS,w2/four-port/all_gather/262144,2,four-port,all_gather,262144,306846.0,331198.6,117.02745995423341,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-010,PASS,w2/four-port/all_gather/393216,2,four-port,all_gather,393216,396253.0,438832.19999999995,100.75082634121536,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-011,PASS,w2/four-port/all_gather/524288,2,four-port,all_gather,524288,484489.0,520061.2,92.40682815182147,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-012,PASS,w2/four-port/all_gather/786432,2,four-port,all_gather,786432,672742.0,695421.8,85.5361729179911,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-013,PASS,w2/four-port/all_gather/1048576,2,four-port,all_gather,1048576,841318.0,887195.3999999999,80.23250047682625,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-014,PASS,w2/four-port/all_gather/1572864,2,four-port,all_gather,1572864,1201563.0,1229563.7999999998,76.39156971199695,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-015,PASS,w2/four-port/all_gather/2097152,2,four-port,all_gather,2097152,1566908.0,1670232.1999999997,74.71428571428571,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-016,PASS,w2/four-port/all_gather/3145728,2,four-port,all_gather,3145728,2269417.0,2338308.0,72.14117235679319,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-017,PASS,w2/four-port/all_gather/4194304,2,four-port,all_gather,4194304,3003232.0,3073568.0,71.6009917985886,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-018,PASS,w2/four-port/all_gather/8388608,2,four-port,all_gather,8388608,5745986.0,5913723.0,68.49673966168774,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-019,PASS,w2/four-port/all_gather/16777216,2,four-port,all_gather,16777216,11462267.0,11575290.4,68.3200932211977,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-020,PASS,w2/four-port/all_gather/33554432,2,four-port,all_gather,33554432,22962475.0,23203114.2,68.43336959275209,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-021,PASS,w2/four-port/all_gather/67108864,2,four-port,all_gather,67108864,45875578.0,46084625.800000004,68.35990159278427,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-022,PASS,w2/four-port/all_gather/134217728,2,four-port,all_gather,134217728,91784488.0,92125835.8,68.3847358547078,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-023,PASS,w2/four-port/all_reduce/8,2,four-port,all_reduce,8,60403.0,81962.0,60403.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-024,PASS,w2/four-port/all_reduce/64,2,four-port,all_reduce,64,76503.0,101788.6,76503.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-025,PASS,w2/four-port/all_reduce/512,2,four-port,all_reduce,512,88896.0,117630.99999999999,14816.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-026,PASS,w2/four-port/all_reduce/4096,2,four-port,all_reduce,4096,97363.0,121533.99999999999,2374.7073170731705,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-027,PASS,w2/four-port/all_reduce/16384,2,four-port,all_reduce,16384,151183.0,179437.99999999997,921.8475609756098,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-028,PASS,w2/four-port/all_reduce/65536,2,four-port,all_reduce,65536,236463.0,310313.9999999998,360.4618902439024,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-029,PASS,w2/four-port/all_reduce/131072,2,four-port,all_reduce,131072,361478.0,390621.0,275.7269260106789,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-030,PASS,w2/four-port/all_reduce/196608,2,four-port,all_reduce,196608,538600.0,579687.3999999999,273.8179969496695,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-031,PASS,w2/four-port/all_reduce/262144,2,four-port,all_reduce,262144,659777.0,728174.0,251.63119755911518,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-032,PASS,w2/four-port/all_reduce/393216,2,four-port,all_reduce,393216,938931.0,979134.0,238.73150266971777,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-033,PASS,w2/four-port/all_reduce/524288,2,four-port,all_reduce,524288,1212735.0,1272534.4,231.30555025748617,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-034,PASS,w2/four-port/all_reduce/786432,2,four-port,all_reduce,786432,1779367.0,1859833.5999999999,226.2386522568341,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-035,PASS,w2/four-port/all_reduce/1048576,2,four-port,all_reduce,1048576,1036604.0,1076991.7999999998,98.85599847415602,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-036,PASS,w2/four-port/all_reduce/1572864,2,four-port,all_reduce,1572864,1424472.0,1480571.2,90.5634178905207,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-037,PASS,w2/four-port/all_reduce/2097152,2,four-port,all_reduce,2097152,1834030.0,1904069.4,87.45136372305932,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-038,PASS,w2/four-port/all_reduce/3145728,2,four-port,all_reduce,3145728,2582253.0,2665980.0,82.08573335876406,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-039,PASS,w2/four-port/all_reduce/4194304,2,four-port,all_reduce,4194304,3368507.0,3455851.4,80.30962712187679,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-040,PASS,w2/four-port/all_reduce/8388608,2,four-port,all_reduce,8388608,6526049.0,6732346.4,77.7957132809613,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-041,PASS,w2/four-port/all_reduce/16777216,2,four-port,all_reduce,16777216,12848727.0,12990236.0,76.58399742509224,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-042,PASS,w2/four-port/all_reduce/33554432,2,four-port,all_reduce,33554432,25710669.0,26078396.8,76.62360935194981,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-043,PASS,w2/four-port/all_reduce/67108864,2,four-port,all_reduce,67108864,50864144.0,51741138.4,75.79344021433819,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-044,PASS,w2/four-port/all_reduce/134217728,2,four-port,all_reduce,134217728,101271550.0,102474327.4,75.45314406881948,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-045,PASS,w2/four-port/all_to_allv/8,2,four-port,all_to_allv,8,72766.0,78860.2,72766.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-046,PASS,w2/four-port/all_to_allv/64,2,four-port,all_to_allv,64,72266.0,82092.0,72266.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-047,PASS,w2/four-port/all_to_allv/512,2,four-port,all_to_allv,512,76684.0,89335.4,12780.666666666666,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-048,PASS,w2/four-port/all_to_allv/4096,2,four-port,all_to_allv,4096,76864.0,84963.79999999999,1874.7317073170732,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-049,PASS,w2/four-port/all_to_allv/16384,2,four-port,all_to_allv,16384,90600.0,107845.99999999999,552.439024390244,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-050,PASS,w2/four-port/all_to_allv/65536,2,four-port,all_to_allv,65536,142607.0,157775.59999999998,217.3887195121951,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-051,PASS,w2/four-port/all_to_allv/131072,2,four-port,all_to_allv,131072,202810.0,227476.59999999998,154.69870327993897,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-052,PASS,w2/four-port/all_to_allv/196608,2,four-port,all_to_allv,196608,266761.0,295310.0,135.61820030503304,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-053,PASS,w2/four-port/all_to_allv/262144,2,four-port,all_to_allv,262144,306124.0,335156.8,116.75209763539283,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-054,PASS,w2/four-port/all_to_allv/393216,2,four-port,all_to_allv,393216,424366.0,495109.2,107.89880498347317,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-055,PASS,w2/four-port/all_to_allv/524288,2,four-port,all_to_allv,524288,493776.0,552482.6,94.17814228495136,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-056,PASS,w2/four-port/all_to_allv/786432,2,four-port,all_to_allv,786432,648917.0,727814.5999999999,82.50692943420216,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-057,PASS,w2/four-port/all_to_allv/1048576,2,four-port,all_to_allv,1048576,852579.0,930826.0,81.3064085447263,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-058,PASS,w2/four-port/all_to_allv/1572864,2,four-port,all_to_allv,1572864,1118057.0,1316409.5999999999,71.08252272871765,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-059,PASS,w2/four-port/all_to_allv/2097152,2,four-port,all_to_allv,2097152,1368657.0,1549940.5999999996,65.26115773412168,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-060,PASS,w2/four-port/all_to_allv/3145728,2,four-port,all_to_allv,3145728,1807550.0,2218056.0,57.45915188505309,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-061,PASS,w2/four-port/all_to_allv/4194304,2,four-port,all_to_allv,4194304,2632767.0,2791959.8,62.76862006484837,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-062,PASS,w2/four-port/all_to_allv/8388608,2,four-port,all_to_allv,8388608,5225941.0,5520455.600000001,62.29738815311073,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-063,PASS,w2/four-port/all_to_allv/16777216,2,four-port,all_to_allv,16777216,10402519.0,11013086.2,62.00353453773849,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-064,PASS,w2/four-port/all_to_allv/33554432,2,four-port,all_to_allv,33554432,20239188.0,21304435.8,60.317358327497054,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-065,PASS,w2/four-port/all_to_allv/67108864,2,four-port,all_to_allv,67108864,40979024.0,42519127.2,61.06347146205645,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-066,PASS,w2/four-port/all_to_allv/134217728,2,four-port,all_to_allv,134217728,82630480.0,83849009.0,61.56447207449384,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-067,PASS,w2/four-port/reduce_scatter/8,2,four-port,reduce_scatter,8,64360.0,89155.39999999998,64360.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-068,PASS,w2/four-port/reduce_scatter/64,2,four-port,reduce_scatter,64,61356.0,91605.59999999998,61356.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-069,PASS,w2/four-port/reduce_scatter/512,2,four-port,reduce_scatter,512,69450.0,97857.59999999998,11575.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-070,PASS,w2/four-port/reduce_scatter/4096,2,four-port,reduce_scatter,4096,80441.0,97168.79999999999,1961.9756097560976,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-071,PASS,w2/four-port/reduce_scatter/16384,2,four-port,reduce_scatter,16384,109144.0,134943.6,665.5121951219512,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-072,PASS,w2/four-port/reduce_scatter/65536,2,four-port,reduce_scatter,65536,184265.0,228393.99999999997,280.8917682926829,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-073,PASS,w2/four-port/reduce_scatter/131072,2,four-port,reduce_scatter,131072,304882.0,368342.3999999999,232.55682684973303,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-074,PASS,w2/four-port/reduce_scatter/196608,2,four-port,reduce_scatter,196608,432491.0,479459.80000000005,219.87341128622268,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-075,PASS,w2/four-port/reduce_scatter/262144,2,four-port,reduce_scatter,262144,301706.0,319719.8,115.06712433257056,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-076,PASS,w2/four-port/reduce_scatter/393216,2,four-port,reduce_scatter,393216,383119.0,520028.99999999965,97.41139079583016,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-077,PASS,w2/four-port/reduce_scatter/524288,2,four-port,reduce_scatter,524288,479589.0,513636.9999999999,91.47224871256914,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-078,PASS,w2/four-port/reduce_scatter/786432,2,four-port,reduce_scatter,786432,656732.0,671140.8,83.50057215511761,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-079,PASS,w2/four-port/reduce_scatter/1048576,2,four-port,reduce_scatter,1048576,848291.0,1049897.1999999995,80.89748235742896,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-080,PASS,w2/four-port/reduce_scatter/1572864,2,four-port,reduce_scatter,1572864,1212565.0,1272981.4,77.09104202428635,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-081,PASS,w2/four-port/reduce_scatter/2097152,2,four-port,reduce_scatter,2097152,1576998.0,1665244.7999999998,75.19540339500286,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-082,PASS,w2/four-port/reduce_scatter/3145728,2,four-port,reduce_scatter,3145728,2760808.0,3435315.3999999985,87.76171403140695,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-083,PASS,w2/four-port/reduce_scatter/4194304,2,four-port,reduce_scatter,4194304,3419163.0,3681856.8,81.51733263398818,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-084,PASS,w2/four-port/reduce_scatter/8388608,2,four-port,reduce_scatter,8388608,6460466.0,6650139.999999999,77.01391157151883,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-085,PASS,w2/four-port/reduce_scatter/16777216,2,four-port,reduce_scatter,16777216,12803683.0,13138238.6,76.3155156073981,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-086,PASS,w2/four-port/reduce_scatter/33554432,2,four-port,reduce_scatter,33554432,25827698.0,28300343.4,76.9723822438123,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-087,PASS,w2/four-port/reduce_scatter/67108864,2,four-port,reduce_scatter,67108864,51611315.0,56139172.6,76.9068111681163,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-088,PASS,w2/four-port/reduce_scatter/134217728,2,four-port,reduce_scatter,134217728,103002847.0,103773021.8,76.74306016042581,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-089,PASS,w2/one-port/all_gather/8,2,one-port,all_gather,8,66275.0,91231.2,66275.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-090,PASS,w2/one-port/all_gather/64,2,one-port,all_gather,64,66755.0,95833.59999999999,22251.666666666668,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-091,PASS,w2/one-port/all_gather/512,2,one-port,all_gather,512,75021.0,102602.39999999998,3572.4285714285716,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-092,PASS,w2/one-port/all_gather/4096,2,one-port,all_gather,4096,79268.0,110447.79999999999,483.3414634146341,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-093,PASS,w2/one-port/all_gather/16384,2,one-port,all_gather,16384,117821.0,148863.59999999998,179.60518292682926,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-094,PASS,w2/one-port/all_gather/65536,2,one-port,all_gather,65536,191469.0,245933.59999999995,73.02402745995424,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-095,PASS,w2/one-port/all_gather/131072,2,one-port,all_gather,131072,313889.0,357482.39999999997,59.86820522601564,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-096,PASS,w2/one-port/all_gather/196608,2,one-port,all_gather,196608,446257.0,482324.79999999993,56.739605848696755,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-097,PASS,w2/one-port/all_gather/262144,2,one-port,all_gather,262144,317385.0,348321.2,30.267499523173754,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-098,PASS,w2/one-port/all_gather/393216,2,one-port,all_gather,393216,399981.0,433817.4,25.42952508106046,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-099,PASS,w2/one-port/all_gather/524288,2,one-port,all_gather,524288,506470.0,553489.9999999999,24.149818806027085,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-100,PASS,w2/one-port/all_gather/786432,2,one-port,all_gather,786432,683201.0,711408.6,21.71787780532774,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-101,PASS,w2/one-port/all_gather/1048576,2,one-port,all_gather,1048576,877716.0,913758.2,20.925901201602137,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-102,PASS,w2/one-port/all_gather/1572864,2,one-port,all_gather,1572864,1238944.0,1378334.7999999998,19.69234681713423,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-103,PASS,w2/one-port/all_gather/2097152,2,one-port,all_gather,2097152,1613166.0,1633879.8,19.230226375958136,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-104,PASS,w2/one-port/all_gather/3145728,2,one-port,all_gather,3145728,2321694.0,2438058.8,18.45103711356592,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-105,PASS,w2/one-port/all_gather/4194304,2,one-port,all_gather,4194304,3063245.0,3241053.0,18.258271593164572,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-106,PASS,w2/one-port/all_gather/8388608,2,one-port,all_gather,8388608,6023096.0,6273105.0,17.950188499307096,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-107,PASS,w2/one-port/all_gather/16777216,2,one-port,all_gather,16777216,12032136.0,12215295.0,17.92927018621971,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-108,PASS,w2/one-port/all_gather/33554432,2,one-port,all_gather,33554432,24059212.0,24276585.8,17.92550019446005,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-109,PASS,w2/one-port/all_gather/67108864,2,one-port,all_gather,67108864,47944318.0,48195192.4,17.860647343589054,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-110,PASS,w2/one-port/all_gather/134217728,2,one-port,all_gather,134217728,95874538.0,96490212.6,17.858021386888097,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-111,PASS,w2/one-port/all_reduce/8,2,one-port,all_reduce,8,65563.0,92136.79999999999,65563.0,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-112,PASS,w2/one-port/all_reduce/64,2,one-port,all_reduce,64,79459.0,104547.79999999999,26486.333333333332,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-113,PASS,w2/one-port/all_reduce/512,2,one-port,all_reduce,512,89027.0,120962.59999999999,4239.380952380952,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
L,L-114,PASS,w2/one-port/all_reduce/4096,2,one-port,all_reduce,4096,93585.0,116950.99999999999,570.640243902439,1.0,,complete frozen ladder row; timing is not a valid concentration comparison
